recipe_id,recipe_name,category,category_id,preparation_time_min,calories,protein_g,carbohydrates_g,fat_g,estimated_cost_usd,dietary_tags
2142,Fiesta Banana Almond Protein Smoothie Style 2142,Snack,3,14,419.6,16.9,47.8,20.3,1.6,Vegetarian;Gluten-Free;Halal
2143,Smoky Greek Yogurt Berry Nut Bowl Style 2143,Breakfast,0,3,402.6,24.4,37.8,19.8,3.55,Vegetarian;Gluten-Free;High-Protein;Halal
2144,Savory High-Protein Tofu Breakfast Scramble Style 2144,Breakfast,0,15,328.8,18.6,13.1,24.8,2.98,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2145,Rustic Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 2145,Dinner,2,34,682.4,61.2,29.3,37.6,5.15,Gluten-Free;Dairy-Free;High-Protein;Halal
2146,Herb-Crusted Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2146,Dinner,2,27,660.9,37.6,44.3,36.4,6.01,Gluten-Free;High-Protein;Halal
2147,Garden-Fresh Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 2147,Dinner,2,24,591.4,52.1,28.6,31.6,4.51,Gluten-Free;Dairy-Free;High-Protein;Halal
2148,Garden-Fresh Strawberries & Dark Chocolate Walnut Cup Style 2148,Snack,3,7,260.7,5.7,19.0,19.9,1.6,Vegan;Vegetarian;Gluten-Free;Halal
2149,Smoky Mediterranean Chickpea & Avocado Salad Style 2149,Lunch,1,11,594.6,15.3,51.9,40.4,3.83,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2150,Herb-Crusted Greek Yogurt Berry Nut Bowl Style 2150,Breakfast,0,3,431.6,26.4,38.8,22.1,3.82,Vegetarian;Gluten-Free;High-Protein;Halal
2151,Rustic Mediterranean Chickpea & Avocado Salad Style 2151,Lunch,1,7,597.6,13.7,54.6,39.7,3.28,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2152,Fiesta Black Bean Burrito Bowl with Brown Rice Style 2152,Lunch,1,26,408.8,15.0,62.3,11.9,2.35,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2153,Smoky Mediterranean Chickpea & Avocado Salad Style 2153,Lunch,1,17,585.5,12.6,42.3,44.7,2.96,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2154,Crispy Classic Spinach & Mushroom Omelette Style 2154,Breakfast,0,20,436.0,24.1,5.5,36.1,2.56,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2155,Spicy Avocado & Egg Whole Wheat Toast Style 2155,Breakfast,0,9,600.5,19.0,37.3,44.2,2.52,Vegetarian;Halal
2156,Savory Berry Chia Yogurt Parfait Style 2156,Breakfast,0,15,414.4,25.2,22.1,27.4,3.26,Vegetarian;Gluten-Free;Halal
2157,Smoky Peanut Butter Banana Oatmeal Style 2157,Breakfast,0,16,583.1,22.1,73.4,25.7,1.26,Vegan;Vegetarian;Dairy-Free;Halal
2158,Garden-Fresh Banana Almond Protein Smoothie Style 2158,Snack,3,0,313.5,17.2,24.1,17.8,1.6,Vegetarian;Gluten-Free;Halal
2159,Smoky High-Protein Tofu Breakfast Scramble Style 2159,Breakfast,0,21,362.4,17.8,21.5,24.6,2.5,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2160,Herb-Crusted Greek Yogurt Berry Nut Bowl Style 2160,Breakfast,0,8,444.2,27.1,37.9,23.3,4.14,Vegetarian;Gluten-Free;High-Protein;Halal
2161,Fresh Classic Spinach & Mushroom Omelette Style 2161,Breakfast,0,14,263.1,11.0,4.3,23.5,1.75,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2162,Smoky Mediterranean Chickpea & Avocado Salad Style 2162,Lunch,1,9,581.4,14.6,49.4,40.3,3.56,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2163,Smoky Greek Yogurt Berry Nut Bowl Style 2163,Breakfast,0,7,329.3,10.7,40.2,16.2,2.71,Vegetarian;Gluten-Free;High-Protein;Halal
2164,Fiesta Savory Tofu & Mushroom Teriyaki Bowl Style 2164,Dinner,2,32,441.5,24.7,45.7,20.7,3.76,Vegan;Vegetarian;Dairy-Free;Halal
2165,Savory Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 2165,Dinner,2,17,507.8,66.6,16.7,20.9,7.65,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
2166,Garden-Fresh Cheddar Cheese & Boiled Egg Power Snack Style 2166,Snack,3,12,244.0,15.4,8.8,16.5,1.71,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2167,Spicy Cheddar Cheese & Boiled Egg Power Snack Style 2167,Snack,3,5,219.4,15.4,2.5,16.4,0.94,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2168,Garden-Fresh Tuna Salad Whole Wheat Wrap Style 2168,Lunch,1,13,455.6,47.2,48.9,7.9,3.19,High-Protein;Halal
2169,Golden Savory Tofu & Mushroom Teriyaki Bowl Style 2169,Dinner,2,23,451.5,27.6,42.9,22.4,3.83,Vegan;Vegetarian;Dairy-Free;Halal
2170,Smoky Apple Slices with Natural Peanut Butter Style 2170,Snack,3,9,270.0,8.0,30.8,15.4,0.99,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2171,Golden Tuna Salad Whole Wheat Wrap Style 2171,Lunch,1,20,348.2,43.8,32.0,4.7,2.69,High-Protein;Halal
2172,Hearty Avocado & Egg Whole Wheat Toast Style 2172,Breakfast,0,9,640.5,24.0,43.3,43.7,2.67,Vegetarian;Halal
2173,Hearty Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 2173,Dinner,2,27,628.5,55.2,30.8,33.4,4.69,Gluten-Free;Dairy-Free;High-Protein;Halal
2174,Golden Classic Spinach & Mushroom Omelette Style 2174,Breakfast,0,19,485.6,30.6,4.9,38.4,2.52,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2175,Herb-Crusted Greek Yogurt Berry Nut Bowl Style 2175,Breakfast,0,2,514.0,29.7,46.7,26.5,4.37,Vegetarian;Gluten-Free;High-Protein;Halal
2176,Rustic Black Bean Burrito Bowl with Brown Rice Style 2176,Lunch,1,18,455.1,18.3,70.4,12.1,2.48,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2177,Smoky Avocado & Egg Whole Wheat Toast Style 2177,Breakfast,0,14,640.5,24.0,43.3,43.7,2.67,Vegetarian;Halal
2178,Hearty Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 2178,Dinner,2,23,511.1,51.8,14.7,28.7,6.21,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
2179,Golden Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2179,Dinner,2,32,805.6,46.3,60.2,41.8,7.56,Gluten-Free;High-Protein;Halal
2180,Zesty Classic Spinach & Mushroom Omelette Style 2180,Breakfast,0,12,484.6,28.6,5.3,39.2,2.63,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2181,Fresh Turkey Avocado BLT Wrap Style 2181,Lunch,1,15,905.4,60.5,61.4,50.3,5.55,High-Protein;Halal
2182,Zesty Hearty Lentil & Vegetable Stew Style 2182,Dinner,2,44,541.0,36.0,37.9,28.6,3.35,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2183,Herb-Crusted Berry Chia Yogurt Parfait Style 2183,Breakfast,0,12,364.1,22.7,34.8,16.9,3.07,Vegetarian;Gluten-Free;Halal
2184,Zesty Cheddar Cheese & Boiled Egg Power Snack Style 2184,Snack,3,11,242.6,16.8,3.3,18.1,1.1,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2185,Spicy Apple Slices with Natural Peanut Butter Style 2185,Snack,3,-1,299.4,9.3,31.8,17.9,1.03,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2186,Herb-Crusted Creamy Tomato & Mozzarella Penne Style 2186,Lunch,1,18,480.9,22.5,45.0,24.3,2.22,Vegetarian;Halal
2187,Fresh Savory Tofu & Mushroom Teriyaki Bowl Style 2187,Dinner,2,30,452.0,26.8,47.2,21.0,4.44,Vegan;Vegetarian;Dairy-Free;Halal
2188,Hearty Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 2188,Dinner,2,34,520.7,43.4,31.9,25.8,4.06,Gluten-Free;Dairy-Free;High-Protein;Halal
2189,Garden-Fresh Berry Chia Yogurt Parfait Style 2189,Breakfast,0,2,481.9,27.6,34.9,28.6,3.67,Vegetarian;Gluten-Free;Halal
2190,Fresh Avocado & Egg Whole Wheat Toast Style 2190,Breakfast,0,6,640.5,24.0,43.3,43.7,2.67,Vegetarian;Halal
2191,Roasted Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2191,Dinner,2,31,816.1,62.6,44.1,41.5,8.78,Gluten-Free;High-Protein;Halal
2192,Garden-Fresh Strawberries & Dark Chocolate Walnut Cup Style 2192,Snack,3,12,253.8,5.2,18.9,19.8,2.0,Vegan;Vegetarian;Gluten-Free;Halal
2193,Smoky Peanut Butter Banana Oatmeal Style 2193,Breakfast,0,6,515.6,18.4,65.0,23.0,1.39,Vegan;Vegetarian;Dairy-Free;Halal
2194,Spicy Mediterranean Chickpea & Avocado Salad Style 2194,Lunch,1,10,371.8,13.3,42.0,18.7,2.63,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2195,Spicy High-Protein Tofu Breakfast Scramble Style 2195,Breakfast,0,24,341.9,19.8,14.3,25.5,2.94,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2196,Savory Tuna Salad Whole Wheat Wrap Style 2196,Lunch,1,13,462.2,48.7,48.2,8.1,3.12,High-Protein;Halal
2197,Crispy Hearty Lentil & Vegetable Stew Style 2197,Dinner,2,37,471.0,17.9,67.6,16.1,2.11,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2198,Fresh Apple Slices with Natural Peanut Butter Style 2198,Snack,3,6,270.0,8.0,30.8,15.4,0.99,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2199,Hearty Creamy Tomato & Mozzarella Penne Style 2199,Lunch,1,27,466.2,23.2,37.3,26.1,2.31,Vegetarian;Halal
2200,Fiesta Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 2200,Dinner,2,29,546.4,67.9,16.1,25.0,7.96,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
2201,Fiesta High-Protein Tofu Breakfast Scramble Style 2201,Breakfast,0,25,364.6,17.2,41.1,16.1,2.04,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2202,Smoky Cheddar Cheese & Boiled Egg Power Snack Style 2202,Snack,3,16,223.9,15.6,3.6,16.4,1.09,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2203,Roasted Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2203,Dinner,2,28,709.2,38.5,55.2,37.1,5.95,Gluten-Free;High-Protein;Halal
2204,Fiesta Hearty Lentil & Vegetable Stew Style 2204,Dinner,2,38,417.4,14.3,57.7,15.9,1.96,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2205,Garden-Fresh Peanut Butter Banana Oatmeal Style 2205,Breakfast,0,12,665.1,26.0,88.3,26.4,1.44,Vegan;Vegetarian;Dairy-Free;Halal
2206,Garden-Fresh Berry Chia Yogurt Parfait Style 2206,Breakfast,0,9,432.8,22.4,30.8,27.2,3.21,Vegetarian;Gluten-Free;Halal
2207,Rustic Black Bean Burrito Bowl with Brown Rice Style 2207,Lunch,1,22,338.9,14.4,68.2,1.9,2.2,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2208,Zesty Turkey Avocado BLT Wrap Style 2208,Lunch,1,23,870.6,55.0,61.3,48.9,5.21,High-Protein;Halal
2209,Savory Strawberries & Dark Chocolate Walnut Cup Style 2209,Snack,3,8,266.6,5.5,22.0,19.9,2.6,Vegan;Vegetarian;Gluten-Free;Halal
2210,Rustic Peanut Butter Banana Oatmeal Style 2210,Breakfast,0,15,670.9,25.9,84.3,29.2,1.34,Vegan;Vegetarian;Dairy-Free;Halal
2211,Fiesta Black Bean Burrito Bowl with Brown Rice Style 2211,Lunch,1,27,402.1,14.4,61.1,11.9,2.42,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2212,Fiesta Avocado & Egg Whole Wheat Toast Style 2212,Breakfast,0,10,639.6,24.0,43.1,43.7,2.64,Vegetarian;Halal
2213,Fresh Apple Slices with Natural Peanut Butter Style 2213,Snack,3,5,240.6,6.8,29.8,12.9,0.95,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2214,Crispy Hearty Lentil & Vegetable Stew Style 2214,Dinner,2,32,485.2,17.8,71.3,16.1,2.23,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2215,Rustic Apple Slices with Natural Peanut Butter Style 2215,Snack,3,4,240.6,6.8,29.8,12.9,0.95,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2216,Fiesta Banana Almond Protein Smoothie Style 2216,Snack,3,4,465.7,19.7,52.6,22.6,2.05,Vegetarian;Gluten-Free;Halal
2217,Zesty Black Bean Burrito Bowl with Brown Rice Style 2217,Lunch,1,22,403.5,15.0,60.5,11.9,2.52,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2218,Hearty Tuna Salad Whole Wheat Wrap Style 2218,Lunch,1,6,436.4,43.3,48.5,7.7,2.95,High-Protein;Halal
2219,Crispy Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 2219,Dinner,2,19,521.2,66.6,14.3,23.4,7.68,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
2220,Golden Savory Tofu & Mushroom Teriyaki Bowl Style 2220,Dinner,2,31,458.9,24.0,53.3,19.9,3.92,Vegan;Vegetarian;Dairy-Free;Halal
2221,Rustic Banana Almond Protein Smoothie Style 2221,Snack,3,13,508.3,23.2,55.0,24.8,2.34,Vegetarian;Gluten-Free;Halal
2222,Golden Black Bean Burrito Bowl with Brown Rice Style 2222,Lunch,1,21,412.8,14.2,64.5,11.9,2.94,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2223,Zesty Classic Spinach & Mushroom Omelette Style 2223,Breakfast,0,18,433.0,29.8,5.4,32.8,2.57,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2224,Garden-Fresh Black Bean Burrito Bowl with Brown Rice Style 2224,Lunch,1,23,442.0,17.7,67.8,12.1,2.5,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2225,Zesty Creamy Garlic Parmesan Chicken Fettuccine Style 2225,Dinner,2,26,942.8,74.6,28.4,58.0,4.33,High-Protein;Halal
2226,Rustic Avocado & Egg Whole Wheat Toast Style 2226,Breakfast,0,19,638.7,23.9,42.9,43.7,2.61,Vegetarian;Halal
2227,Golden Peanut Butter Banana Oatmeal Style 2227,Breakfast,0,18,691.2,27.1,81.4,32.4,1.5,Vegan;Vegetarian;Dairy-Free;Halal
2228,Fiesta Classic Spinach & Mushroom Omelette Style 2228,Breakfast,0,21,420.8,23.5,6.4,33.7,2.11,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2229,Fiesta Banana Almond Protein Smoothie Style 2229,Snack,3,13,361.5,18.8,25.4,22.3,1.73,Vegetarian;Gluten-Free;Halal
2230,Garden-Fresh Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 2230,Dinner,2,25,643.1,53.9,37.0,32.8,4.73,Gluten-Free;Dairy-Free;High-Protein;Halal
2231,Crispy Savory Tofu & Mushroom Teriyaki Bowl Style 2231,Dinner,2,21,461.6,24.8,54.1,19.0,3.71,Vegan;Vegetarian;Dairy-Free;Halal
2232,Hearty Strawberries & Dark Chocolate Walnut Cup Style 2232,Snack,3,4,291.3,6.0,20.7,23.1,2.32,Vegan;Vegetarian;Gluten-Free;Halal
2233,Rustic Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2233,Dinner,2,38,850.1,48.4,57.2,47.2,7.9,Gluten-Free;High-Protein;Halal
2234,Zesty Savory Tofu & Mushroom Teriyaki Bowl Style 2234,Dinner,2,24,435.6,26.4,41.6,21.3,3.99,Vegan;Vegetarian;Dairy-Free;Halal
2235,Roasted Creamy Garlic Parmesan Chicken Fettuccine Style 2235,Dinner,2,29,871.7,79.8,32.8,45.2,4.42,High-Protein;Halal
2236,Spicy Hearty Lentil & Vegetable Stew Style 2236,Dinner,2,38,390.4,16.8,59.8,11.1,2.66,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2237,Fiesta Black Bean Burrito Bowl with Brown Rice Style 2237,Lunch,1,22,398.4,15.0,59.9,11.8,2.23,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2238,Roasted Peanut Butter Banana Oatmeal Style 2238,Breakfast,0,12,498.7,18.4,56.0,25.4,1.71,Vegan;Vegetarian;Dairy-Free;Halal
2239,Spicy Peanut Butter Banana Oatmeal Style 2239,Breakfast,0,9,681.9,26.6,83.4,30.5,1.48,Vegan;Vegetarian;Dairy-Free;Halal
2240,Hearty Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2240,Dinner,2,40,839.4,56.3,49.8,44.8,8.71,Gluten-Free;High-Protein;Halal
2241,Rustic Hearty Lentil & Vegetable Stew Style 2241,Dinner,2,40,545.9,18.3,74.7,21.2,2.49,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2242,Fresh High-Protein Tofu Breakfast Scramble Style 2242,Breakfast,0,17,306.5,15.8,12.9,23.3,2.64,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2243,Crispy Hearty Lentil & Vegetable Stew Style 2243,Dinner,2,32,449.0,16.1,63.8,16.0,2.05,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2244,Fresh Black Bean Burrito Bowl with Brown Rice Style 2244,Lunch,1,16,388.6,15.2,57.5,11.7,2.14,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2245,Fresh Banana Almond Protein Smoothie Style 2245,Snack,3,12,427.5,19.8,49.6,19.5,1.77,Vegetarian;Gluten-Free;Halal
2246,Garden-Fresh Turkey Avocado BLT Wrap Style 2246,Lunch,1,23,839.1,50.6,60.0,47.7,4.77,High-Protein;Halal
2247,Hearty Turkey Avocado BLT Wrap Style 2247,Lunch,1,10,805.1,49.8,62.6,43.6,4.89,High-Protein;Halal
2248,Rustic Greek Yogurt Berry Nut Bowl Style 2248,Breakfast,0,13,433.5,25.1,43.9,20.0,3.56,Vegetarian;Gluten-Free;High-Protein;Halal
2249,Savory Avocado & Egg Whole Wheat Toast Style 2249,Breakfast,0,15,599.6,19.0,37.1,44.2,2.49,Vegetarian;Halal
2250,Hearty Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 2250,Dinner,2,28,528.8,69.5,15.8,22.3,7.89,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
2251,Roasted Avocado & Egg Whole Wheat Toast Style 2251,Breakfast,0,18,638.7,23.9,42.9,43.7,2.61,Vegetarian;Halal
2252,Fiesta Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2252,Dinner,2,29,876.2,51.0,56.2,49.1,8.19,Gluten-Free;High-Protein;Halal
2253,Crispy Turkey Avocado BLT Wrap Style 2253,Lunch,1,15,665.6,46.1,30.7,43.1,4.44,High-Protein;Halal
2254,Garden-Fresh Apple Slices with Natural Peanut Butter Style 2254,Snack,3,-2,299.4,9.3,31.8,17.9,1.03,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2255,Rustic Creamy Tomato & Mozzarella Penne Style 2255,Lunch,1,17,460.8,20.6,40.4,25.4,2.31,Vegetarian;Halal
2256,Crispy Savory Tofu & Mushroom Teriyaki Bowl Style 2256,Dinner,2,30,436.2,24.3,46.8,20.1,3.9,Vegan;Vegetarian;Dairy-Free;Halal
2257,Rustic Berry Chia Yogurt Parfait Style 2257,Breakfast,0,5,371.2,11.8,33.0,23.7,2.71,Vegetarian;Gluten-Free;Halal
2258,Smoky Mediterranean Chickpea & Avocado Salad Style 2258,Lunch,1,20,594.5,15.3,51.9,40.4,3.82,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2259,Rustic Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 2259,Dinner,2,26,723.1,62.9,35.3,38.7,5.33,Gluten-Free;Dairy-Free;High-Protein;Halal
2260,Herb-Crusted Classic Spinach & Mushroom Omelette Style 2260,Breakfast,0,16,298.5,11.4,3.9,27.4,1.71,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2261,Roasted Banana Almond Protein Smoothie Style 2261,Snack,3,1,409.0,18.1,45.3,19.8,1.81,Vegetarian;Gluten-Free;Halal
2262,Roasted Apple Slices with Natural Peanut Butter Style 2262,Snack,3,0,328.8,10.5,32.8,20.4,1.07,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2263,Roasted Berry Chia Yogurt Parfait Style 2263,Breakfast,0,5,596.2,34.3,27.6,42.4,3.83,Vegetarian;Gluten-Free;Halal
2264,Roasted Grilled Chicken & Quinoa Harvest Bowl Style 2264,Lunch,1,21,557.5,55.6,32.6,22.7,4.15,Gluten-Free;High-Protein;Halal
2265,Hearty Greek Yogurt Berry Nut Bowl Style 2265,Breakfast,0,5,483.2,30.5,40.7,25.0,4.13,Vegetarian;Gluten-Free;High-Protein;Halal
2266,Herb-Crusted Black Bean Burrito Bowl with Brown Rice Style 2266,Lunch,1,18,383.7,13.9,57.3,11.8,2.23,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2267,Savory Berry Chia Yogurt Parfait Style 2267,Breakfast,0,6,588.7,25.6,23.3,46.6,3.46,Vegetarian;Gluten-Free;Halal
2268,Savory Mediterranean Chickpea & Avocado Salad Style 2268,Lunch,1,16,611.7,39.0,21.1,43.5,4.64,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2269,Spicy Classic Spinach & Mushroom Omelette Style 2269,Breakfast,0,23,503.5,29.8,5.2,40.9,2.64,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2270,Fresh Turkey Avocado BLT Wrap Style 2270,Lunch,1,19,612.0,49.2,48.2,26.1,3.72,High-Protein;Halal
2271,Smoky Peanut Butter Banana Oatmeal Style 2271,Breakfast,0,13,648.6,25.3,85.2,26.2,1.44,Vegan;Vegetarian;Dairy-Free;Halal
2272,Herb-Crusted Creamy Tomato & Mozzarella Penne Style 2272,Lunch,1,18,390.8,17.2,35.8,20.8,1.86,Vegetarian;Halal
2273,Fiesta Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2273,Dinner,2,29,810.2,45.4,53.2,45.7,7.34,Gluten-Free;High-Protein;Halal
2274,Fiesta Berry Chia Yogurt Parfait Style 2274,Breakfast,0,4,409.0,21.4,32.0,24.4,3.37,Vegetarian;Gluten-Free;Halal
2275,Fiesta High-Protein Tofu Breakfast Scramble Style 2275,Breakfast,0,22,286.9,14.5,11.2,22.4,2.55,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2276,Zesty High-Protein Tofu Breakfast Scramble Style 2276,Breakfast,0,10,321.6,17.7,13.0,24.3,2.89,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2277,Fresh Turkey Avocado BLT Wrap Style 2277,Lunch,1,16,651.9,43.6,31.4,42.4,4.42,High-Protein;Halal
2278,Herb-Crusted Berry Chia Yogurt Parfait Style 2278,Breakfast,0,4,502.3,23.3,24.5,38.0,3.66,Vegetarian;Gluten-Free;Halal
2279,Smoky Tuna Salad Whole Wheat Wrap Style 2279,Lunch,1,5,410.6,17.1,69.9,8.6,1.79,High-Protein;Halal
2280,Fiesta High-Protein Tofu Breakfast Scramble Style 2280,Breakfast,0,23,530.2,21.6,24.2,42.8,3.76,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2281,Rustic Turkey Avocado BLT Wrap Style 2281,Lunch,1,18,898.4,60.4,60.8,50.0,5.67,High-Protein;Halal
2282,Fiesta Avocado & Egg Whole Wheat Toast Style 2282,Breakfast,0,15,721.4,22.1,59.5,46.8,2.8,Vegetarian;Halal
2283,Golden Cheddar Cheese & Boiled Egg Power Snack Style 2283,Snack,3,17,221.7,15.5,3.0,16.4,1.02,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2284,Golden Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2284,Dinner,2,26,827.8,48.2,62.5,42.6,7.94,Gluten-Free;High-Protein;Halal
2285,Fiesta Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 2285,Dinner,2,26,538.2,43.5,35.8,26.0,4.08,Gluten-Free;Dairy-Free;High-Protein;Halal
2286,Crispy Savory Tofu & Mushroom Teriyaki Bowl Style 2286,Dinner,2,20,421.6,21.8,49.5,18.2,3.81,Vegan;Vegetarian;Dairy-Free;Halal
2287,Roasted Grilled Chicken & Quinoa Harvest Bowl Style 2287,Lunch,1,30,558.2,49.2,31.0,26.7,3.92,Gluten-Free;High-Protein;Halal
2288,Roasted Mediterranean Chickpea & Avocado Salad Style 2288,Lunch,1,8,560.7,13.3,46.1,39.9,3.57,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2289,Hearty Turkey Avocado BLT Wrap Style 2289,Lunch,1,11,813.6,46.5,60.0,46.7,4.54,High-Protein;Halal
2290,Golden Apple Slices with Natural Peanut Butter Style 2290,Snack,3,13,270.0,8.0,30.8,15.4,0.99,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2291,Smoky Classic Spinach & Mushroom Omelette Style 2291,Breakfast,0,23,473.4,30.4,6.1,36.9,2.85,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2292,Crispy Creamy Tomato & Mozzarella Penne Style 2292,Lunch,1,20,507.6,24.7,45.4,26.3,2.35,Vegetarian;Halal
2293,Herb-Crusted Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 2293,Dinner,2,25,470.0,64.0,12.9,19.5,7.84,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
2294,Roasted Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 2294,Dinner,2,27,1129.3,63.4,55.0,79.3,7.44,Gluten-Free;Dairy-Free;High-Protein;Halal
2295,Rustic Hearty Lentil & Vegetable Stew Style 2295,Dinner,2,41,517.5,18.2,78.5,16.1,2.28,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2296,Smoky Strawberries & Dark Chocolate Walnut Cup Style 2296,Snack,3,14,261.8,5.4,20.8,19.9,2.37,Vegan;Vegetarian;Gluten-Free;Halal
2297,Roasted Tuna Salad Whole Wheat Wrap Style 2297,Lunch,1,10,673.5,44.2,47.0,34.7,3.13,High-Protein;Halal
2298,Spicy Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 2298,Dinner,2,33,588.6,50.4,34.4,29.1,4.34,Gluten-Free;Dairy-Free;High-Protein;Halal
2299,Smoky Turkey Avocado BLT Wrap Style 2299,Lunch,1,23,818.0,46.8,60.9,46.7,4.7,High-Protein;Halal
2300,Garden-Fresh Mediterranean Chickpea & Avocado Salad Style 2300,Lunch,1,13,544.5,13.4,45.2,38.0,3.61,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2301,Savory Greek Yogurt Berry Nut Bowl Style 2301,Breakfast,0,8,442.2,28.6,33.9,24.0,4.0,Vegetarian;Gluten-Free;High-Protein;Halal
2302,Smoky Savory Tofu & Mushroom Teriyaki Bowl Style 2302,Dinner,2,28,456.9,26.9,45.9,21.8,4.16,Vegan;Vegetarian;Dairy-Free;Halal
